0.506,55.6
4.186,56.4
3.342,38.4
5.812,71
3.742,34
3.19,284.7
5.067,76.9
3.346,305.4
5.871,79.6
0.587,60.6
5.079,64.5
5.313,88.3
6.206,79.4
7.107,105.7
5.601,99.2
5.766,67.3
1.746,60.3
0.573,48.4
6.874,81.9
3.42,316.7
2.747,264.7
3.576,25.8
0.909,34.7
3.107,205.1
2.793,279.5
3.061,291.1
7.617,62.2
6.722,65.9
7.55,56.8
1.682,45.4
7.435,48.3
6.497,60
4.05,57.5
2.738,231.7
6.767,87
2.836,41.1
3.61,281.9
3.507,32.8
8.122,76.4
4.229,41.8
6.826,61.5
1.132,72
3.198,271.5
4.214,71
0.548,47.1
3.703,76.1
3.017,296.4
5.65,69.3
5.557,74.2
6.797,80
2.673,296.3
2.909,57.6
3.325,271.6
2.949,273.2
5.489,76.8
3.558,193.6
0.76,82.6
3.237,46.5
6.866,84.3
2.82,250.9
2.784,247.9
5.688,51.8
2.671,302.5
0.702,45.8
3.148,235.9
7.425,70.4
4.076,48.3
7.363,60.3
1.027,48.8
1.863,52
0.935,57
8.084,50.9
2.828,65.1
3.484,42
3.466,54.8
1.514,59.9
0.807,70.3
3.015,250.4
3.31,211.8
6.45,86.3
5.481,43.8
3.233,65.5
3.738,258.9
0.948,63.6
8.165,68.9
3.99,63.7
2.716,237.5
6.726,84.7
5.447,92.5
3.062,270.3
1.784,54.7
7.138,102.8
3.55,245.1
2.672,266.7
3.354,38.2
8.076,67.8
3.478,238.8
3.084,31.4
2.627,284.2
1.25,64.6
1.341,72.2
2.688,40.5
6.113,82.8
1.042,83.9
7.805,46.8
7.465,103.4
3.628,272.1
0.256,43.9
6.724,70.8
3.081,38.3
1.678,83.3
3.777,250.5
7.601,92.3
0.992,48.1
2.954,43.1
1.213,41
7.859,50.7
7.329,85
3.229,25.6
1.418,46.1
3.504,270.5
6.18,72
3.491,261.3
2.853,199.5
1.176,25.3
4.22,64.8
7.502,79.2
3.532,183.1
3.209,256
7.901,72.7
8.164,84.2
5.492,70.2
4.048,51.8
6.034,46.6
3.174,233.1
3.354,207.2
5.465,68.7
2.999,274.4
7.321,105.2
1.551,53.1
2.961,186.2
5.779,51.5
3.335,64.1
6.704,91.4
0.666,77.6
3.485,252.9
7.105,98.2
5.314,93
3.675,26.9
6.104,89.4
3.069,27
7.145,50.1
7.266,93.8
7.514,60.8
1.006,22.3
3.29,227.6
5.983,62.8
0.851,49.4
1.627,76.7
5.465,87.5
6.38,45.8
4.038,55.4
7.253,39
7.165,81.5
7.365,84.2
7.33,93.6
6.732,57.2
3.845,72.5
2.919,213.5
7.837,88.6
5.349,81.5
1.385,32.5
3.867,65.5
7.814,63.4
1.6,79.1
0.658,60.7
4.966,68.5
2.851,213
6.125,66.2
3.625,64
6.911,55.5
5.648,46.1
3.278,24.2
1.703,66.4
3.891,36.5
7.527,68
7.794,86.7
3.522,198.4
2.62,275.6
3.004,50.8
7.945,61.2
5.95,60
6.967,67.6
2.9,197.6
2.847,76.9
4.237,71.4
2.066,54
0.367,55.6
0.639,71.8
6.732,76.9
1.525,84.9
7.459,62.4
3.299,88.3
3.781,255.4
0.626,62.1
5.31,46.6
3.352,24
1.011,81.4
2.636,263.5
6.995,57.2
7.634,100.5
5.961,54.8
0.892,28.2
3.424,281.1
2.76,43.2
6.48,68.3
7.05,72.2
0.353,71.4
7.351,70.3
3.851,272.9
5.925,80.1
0.762,75
7.904,59.2
7.39,55.1
3.022,206.5
5.355,75
5.68,88
6.708,64.3
7.11,101.2
3.618,204.1
4.277,42.7
8.1,61.1
3.387,63.7
3.803,266.6
3.402,45.1
3.583,54.6
7.485,80.2
3.407,231.4
0.22,48.7
7.141,98.5
2.734,54.2
1.484,80.9
7.115,70.4
1.493,60.7
2.064,57.5
2.848,76.8
3.849,273.5
6.434,96.8
6.293,72.2
1.535,50.1
3.059,294.5
3.241,41.1
1.277,78
1.283,36.4
8.114,65.2
0.556,35.9
5.592,62.6
3.419,50.3
2.725,50.4
5.031,90
2.822,212.6
7.842,97.6
7.144,46.9
6.467,56.7
0.948,29.9
7.786,79.7
3.368,256.9
2.846,234.7
3.908,40.4
2.629,44.1
8.016,88.9
3.176,30
3.08,271.5
3.311,64.7
2.708,249.8
3.428,20.7
6.072,57.4
2.829,271.5
7.311,105.3
3.005,272.3
7.21,81.7
2.956,240.4
7.104,58.7
3.324,85.5
1.618,42.7
2.624,41.2
7.046,69.6
0.927,21.5
5.292,97.3
0.542,59.9
3.708,35.5
5.941,74.8
3.151,272.5
2.941,55.6
1.237,80.9
3.473,85.8
7.596,70
8.102,57.9
2.875,300.4
2.973,81
5.675,83.7
5.009,86.5
3.604,292.4
3.443,270
3.356,198
6.149,49
3.075,39.2
3.645,213.9
2.761,233
3.874,44.9
4.018,50.2
3.498,257.5
5.887,109.2
0.557,28.9
7.588,83.8
6.594,69.3
5.571,94.5
6.226,104
6.136,67.1
8.054,57.7
5.715,76.3
6.141,52.2
2.98,257.7
4.982,68.9
5.237,87.1
0.442,65
3.594,291.1
3.831,67.8
6.755,90.3
1.131,83.2
6.443,64
5.715,74.3
6.074,52.1
5.122,60.8
3.294,280.8
3.327,34.2
1.336,81.3
3.26,295.8
4.214,35.8
3.264,282.5
2.788,300.3
3.533,184.3
3.452,203.3
5.317,74
3.568,307.1
6.739,56.6
1.894,40.2
3.953,60.2
3.293,270.3
3.337,51.2
5.556,43.4
1.365,43.8
7.233,94
2.895,271.7
2.781,265.7
1.261,49.3
2.971,227.3
1.343,54.1
2.661,278.2
5.45,45.3
6.711,68.7
7.54,98.2
3.242,203
6.237,76.1
6.644,57.2
7.941,85.2
3.357,304.4
2.94,259.7
3.379,55.2
3.1,227.6
7.884,77.5
7.201,45.6
7.599,105.4
2.659,260.3
3.046,225.3
3.084,213.4
3.323,253
3.064,203.1
6.948,61
2.723,239.2
3.243,90
3.307,186.9
3.643,75.7
5.696,40.4
1.033,53.6
0.676,41.7
2.734,277.1
8.203,73.6
8.308,71.8
0.476,33.6
7.6,89.1
3.182,273.4
3.423,212
3.714,274
2.742,73.5
0.81,27.6
2.658,70.3
3.198,182.7
7.175,98.7
3.927,26.9
7.127,83.7
3.184,300.8
7.936,80.5
0.887,76.5
0.994,40.7
4.051,70.5
1.604,56
3.527,73.5
0.564,58.9
3.089,248.3
3.038,264.7
5.676,50.6
3.075,270.6
7.601,73.4
3.763,65.8
3.898,44.7
3.378,177.5
5.605,89.9
4.24,51.4
2.766,215.1
3.518,215.3
3.036,269
1.113,62
1.534,61.9
6.445,99.4
3.17,203.7
5.911,47.6
1.283,65.6
3.411,181.6
0.353,63
7.613,87.5
0.382,61.1
0.832,53.6
2.602,60.7
0.403,57.5
6.454,60.9
2.741,67.8
7.742,82.6
5.513,86.9
3.358,238.1
7.13,76.3
3.317,280.8
3.553,82
0.569,70.6
6.038,88
5.674,101.9
3.34,84.3
3.381,317
7.638,87.2
2.862,269.8
7.238,91.5
3.156,181
3.045,303
5.014,85.4
3.397,27.5
7.18,87.9
6.189,76
0.391,74.9
3.672,36.6
1.286,73.8
2.644,254.6
3.002,231.7
6.113,76.6
3.463,88.8
7.187,42.4
3.105,202.2
6.46,90.4
6.896,96
1.725,83.6
3.73,243
5.274,67.9
6.187,100.3
7.746,65.2
0.45,35.1
3.526,221.5
8.112,104.8
3.642,50.5
0.798,56.9
0.747,82.4
0.993,42
5.34,100.9
7.12,103.3
5.321,101.4
5.808,104.9
7.046,83.8
4.466,55.7
2.997,256.4
1.591,42.6
1.69,41.9
3.346,181.8
3.281,32.6
3.68,33.6
2.981,303.6
7.009,76
8.172,77
0.809,72.3
0.937,58
8.252,91.2
5.684,61.5
1.55,81.7
6.283,97.4
3.802,79.7
3.211,38.1
8.119,45.7
2.975,304.2
7.378,56
3.648,288.2
2.721,295.4
3.107,244.5
3.374,271.5
3.36,259.4
0.746,55.3
6.874,72.4
3.389,267.9
5.647,101
7.335,90.3
1.782,35.3
5.427,105.7
6.388,86.8
3.629,34.4
0.718,84.6
5.408,65.5
6.877,84.7
3.623,86.2
6.796,62.7
3.535,210.3
2.887,39.3
3.273,198.7
7.472,89.5
2.852,229
3.444,50.8
1.415,67.3
5.817,77.5
6.494,60.4
2.843,34.6
3.029,189.8
6.588,71.1
6.905,62.1
3.445,53.8
3.186,303.6
1.28,48.5
7.64,55.8
6.662,57.4
5.179,89
3.128,195
2.885,52.2
2.784,281.7
4.183,32.2
4.269,53.9
3.129,228.6
1.363,33.9
6.234,53.1
3.419,217.9
6.807,91.5
2.954,220.1
3.819,45.3
5.823,71
0.488,70.9
5.55,95.1
8.078,85.8
1.093,73
0.826,82.7
3.14,313.5
6.473,89.6
6.419,73.6
6.555,60.5
7.073,89.9
3.799,80
3.364,257.3
3.344,83.7
7.708,105.9
7.562,63.5
1.529,40.4
3.2,41.9
5.555,62.5
2.546,298.4
0.334,60.2
3.099,231.1
1.11,72.9
0.61,67.1
2.73,55.4
5.922,93.7
3.141,278.7
7.917,54
3.036,55.4
2.682,303.5
5.888,53
3.243,246.8
2.661,266.3
3.806,59.2
3.886,69
3.153,258.4
6.922,96.1
0.586,60.1
0.309,46.7
3.484,214.6
1.003,84.4
2.811,76.1
5.906,65.9
7.485,52.2
1.199,68
2.827,306.1
2.92,62.9
1.28,32.1
7.608,47.6
7.991,96.3
2.937,274.9
5.53,80.6
6.005,98.9
2.703,238.9
1.032,86.6
2.831,231.2
1.531,53.2
6.923,68.8
3.08,293.3
6.435,69.3
3.295,255.7
5.612,86.5
3.318,215.1
8.162,94
0.345,38.9
2.728,293.6
1.996,62.7
3.74,285.6
5.688,97.2
2.722,219.8
7.497,106.2
0.455,75
0.832,67.7
3.105,224.3
6.003,51.8
4.24,70.1
3.556,33.2
6.599,76.7
6.036,62.8
2.845,234.3
7.006,100.3
8.089,70.9
3.092,225.3
1.756,33
2.683,258.6
2.935,267.8
3.27,296.9
2.858,49.5
2.76,243.3
8.112,69
0.95,30.4
8.021,83.2
6.995,88.2
3.821,35.4
5.756,68.2
1.522,25.4
6.498,79.2
5.477,95.4
3.246,200.5
3.592,221.7
2.65,248.2
1.602,29
6.36,102.4
3.739,291.9
8.239,89.8
2.996,79.6
1.352,58.6
1.746,74.4
3.197,230.9
7.79,74.3
1.453,84.5
2.954,47.6
1.033,23.9
3.6,78.8
3.436,272.9
5.687,79.6
1.164,57.4
1.067,22
4.143,78.8
6.611,85.4
7.342,80.7
5.351,92.7
5.649,94.6
3.428,214.5
7.698,46.7
1.361,52.9
3.46,246.5
3.075,58.1
5.103,61.1
8.057,53.1
1.586,38.7
5.367,62.6
5.724,89.7
8.311,65
2.942,308.5
1.202,30
1.505,31.7
0.276,52.1
5.158,91.2
3.271,36.7
2.611,56.2
3.624,205.1
0.785,31.5
3.228,224.2
3.229,47.8
5.363,67.2
1.738,67.8
1.611,72.8
7.047,88.4
5.169,51.6
3.473,49.6
2.732,269.1
6.697,73.1
3.139,66.9
0.95,59.8
0.884,69.6
3.957,62
3.416,255.2
4.116,75.8
5.579,111.7
7.87,94
0.896,41.9
3.663,218.9
5.975,52.7
3.554,23.4
5.843,88.1
3.086,82
4.036,77.7
4.931,60.7
7.426,86.8
3.513,224.5
6.216,97
3.247,42.7
3.413,217.1
6.17,90.7
5.883,59.5
0.885,20
3.232,26.9
2.715,205.5
1.473,33.8
3.543,86.2
3.122,310
6.254,60.9
3.325,260.6
8.304,63
0.856,29.6
2.787,193.3
7.051,93.1
4.94,89.9
5.469,103
2.67,285
6.07,47.8
3.47,88.9
5.411,88.7
2.968,229.6
0.754,74.4
2.959,49.6
3.229,21.9
6.015,92
1.387,49.8
3.226,216.3
1.325,55.8
2.775,294.7
7.013,101
1.873,54.1
3.195,195.5
5.979,43.2
0.535,47.2
6.609,69
7.528,90.6
3.451,264.6
0.777,79.3
7.943,100.7
1.548,53.5
6.35,61.8
3.37,179.5
2.904,39.4
7.847,61.7
3.13,241.1
3.156,252.6
3.165,304.2
7.27,42.6
5.596,99.1
6.205,71.3
6.769,75.8
4.914,72.8
7.328,81.3
3.015,226.9
0.898,31.8
2.795,248.1
3.21,255.6
7.349,104
6.178,73.3
5.687,82.4
6.246,63.2
5.477,98.8
1.61,33.5
7.094,76.3
1.486,37.8
7.268,55.6
8.344,84.3
7.398,66.5
5.699,106.1
3.444,230.4
0.711,30.4
3.865,74.8
5.001,90.8
3.369,63.4
3.444,46.5
3.179,235.2
3.836,277.2
1.538,27.5
3.157,77.9
3.539,276.1
3.001,250.2
8.02,95.3
2.944,259.1
3.021,211.5
3.163,63.8
3.271,233.7
6.91,66.3
3.073,295.8
3.215,50.4
4.11,66
3.399,26.3
7.471,62
7.28,92.1
2.898,275.8
4.907,88.9
1.852,47.2
0.337,60.7
1.73,45.1
3.792,69.1
7.895,63.3
2.679,264.5
0.694,40.4
5.102,93.4
2.897,240.3
8.055,64.2
3.467,58.7
5.776,93.5
3.24,297.6
3.322,243.6
3.826,59.4
7.246,39.3
3.552,209.2
6.424,62.6
3.579,64.2
5.783,56.2
2.029,54.7
8.02,79.3
1.162,82.8
2.902,269.1
5.484,57.1
3.712,284.5
6.25,49.4
7.249,89.2
1.756,48.8
5.181,78.4
1.047,64.5
1.634,59.3
8.406,68.2
3.28,229.3
3.238,233.4
6.198,57.6
3.263,238.7
2.57,294
2.749,248.1
5.693,66.7
3.161,194.3
2.698,62.5
2.995,226.3
7.129,62
7.153,66.7
3.251,44
1.601,52.9
1.677,48.6
3.404,247.2
2.667,229.9
7.361,61.2
3.59,284.9
6.032,66
6.775,53.2
3.464,296.3
5.737,98.4
3.445,297.8
5.368,104.2
1.535,73.1
3.121,204.9
5.367,52.7
3.814,281.3
5.588,102.7
0.938,58.6
8.152,62.1
3.292,275
3.201,294.4
3.079,290
4.369,46.6
6.265,92.4
5.192,70.3
5.345,46.3
3.144,66.3
3.999,54.9
6.381,93.8
3.113,271.9
3.418,57.5
7.269,99.1
6.93,85.3
8.316,85.2
8.06,97.4
4.952,59.1
3.002,233.1
3.087,275
3.345,312.1
8.267,90.4
3.54,231.7
7.598,79.5
3.341,255.7
7.508,50.8
1.808,71.9
3.202,286.8
6.547,89.9
3.049,81.6
3.912,30.9
1.542,79.9
1.319,37.2
3.506,185.4
6.11,65.8
1.838,49.2
1.654,46.3
4.151,74.9
5.939,75.4
5.15,57.7
4.358,62.8
7.501,77.8
1.295,85.5
2.705,294.1
1.673,50.2
2.682,53.6
3.556,37.3
6.288,78.9
1.43,79.5
6.468,62.1
1.8,67.9
8.115,70.7
1.613,34.7
3.285,29.2
4.151,45.9
5.986,48.1
3.239,39.6
0.698,35.2
3.338,217.6
1.088,79.3
1.31,67.7
0.437,50.9
5.568,51.1
7.36,107.8
7.1,98
7.859,63.1
2.7,64.4
2.79,49.6
2.573,287.1
6.306,55
1.816,71.9
1.127,54.2
5.434,77
3.583,67.3
6.917,97.2
3.071,32.1
7.911,58.8
7.497,96
3.078,79.6
5.96,79.5
2.631,54.3
3.995,40.3
7.585,54.4
5.626,90.3
6.689,74.7
7.144,75.6
1.098,52
6.82,73
2.721,280.4
3.958,68
3.526,71.7
2.969,279
3.152,257.9
0.85,60.7
0.784,47.1
3.026,195.5
7.395,44.3
0.864,65.1
8.125,66.6
0.986,40.4
6.033,49.9
7.459,109.8
7.851,61.3
1.514,59.4
6.029,44.8
2.897,69.7
7.73,58
3.68,30.6
7.011,56.6
3.677,238
3.332,230.9
6.915,56.7
3.805,278.1
7.37,64.9
6.305,96.5
3.423,247.3
2.698,226.6
5.291,77.3
3.394,183.9
5.482,44.4
2.852,289.9
0.569,74.1
3.514,67.1
1.312,84.5
7.99,51.5
6.671,69.5
5.168,62.4
5.328,75.6
5.292,51.5
1.571,80.2
1.115,26.3
0.898,26.3
3.039,30.1
5.849,43.3
5.63,75.6
5.058,86.3
4.313,58.5
3.482,242.6
3.612,79.6
2.689,296.6
4.304,57.5
2.858,41.2
5.655,63.8
3.12,60.2
3.415,182.5
3.146,195.9
7.2,70.2
5.029,79.7
2.985,64.5
5.448,98.8
4.959,89.5
8.022,103.7
6.382,63.4
7.789,58.6
0.343,36.1
7.365,108.3
2.657,298.8
5.049,57.7
3.457,190.4
3.011,172.4
6.349,96.8
2.95,214.1
3.483,286.5
8.1,63.4
5.29,70.6
7.698,94.1
4.001,44.2
2.608,40.5
3.064,283.7
3.49,256.1
3.632,216
3.229,194.2
3.38,293
6.471,50.5
2.932,285.4
3.464,209.3
3.146,208.3
0.902,83
2.685,279.7
6.742,81.5
3.117,257.3
2.966,173
4.922,65.7
1.286,74.3
1.618,25.7
3.999,43.1
3.655,245.6
0.902,46.9
2.608,64.8
4.168,52.2
3.319,271.6
7.221,47.9
5.543,57.3
2.617,254.5
5.268,80.6
2.834,42.5
1.61,34
7.089,97.3
3.106,208.4
8.358,83.6
3.803,56.1
8.121,79.6
6.442,65.5
3.033,240.2
7.883,90.8
3.542,30.7
0.291,65.6
3.458,257.7
3.716,54.9
2.981,227.1
2.719,55.5
3.233,52.5
7.919,105.6
3.067,186
3.372,316.8
3.43,313
7.3,48.9
7.755,62.4
6.962,102.3
7.906,90.6
5.983,85.8
8.031,75.4
3.387,265.2
3.172,234.3
6.217,84.1
3.033,262.5
3.541,211.6
5.38,79.4
3.118,36.1
0.68,29.2
2.61,41.3
3.3,241.7
5.755,89.1
3.303,214.9
2.816,268.3
7.648,66.9
2.851,251.9
0.454,39.8
7.803,98.1
7.274,43.3
7.604,94.8
0.406,44.1
5.798,46.4
3.645,293
3.254,182.6
2.607,65.6
3.722,46.4
5.598,77.9
6.345,99.9
5.258,63.5
5.567,55
5.192,79.9
3.847,83.1
2.879,260.3
7.228,108.6
3.375,66.4
0.258,62.9
3.161,237
7.23,74.8
3.029,54.4
3.681,223.8
0.673,54.3
3.026,57
5.218,53.4
3.2,241.9
3.314,218.5
7.898,84.6
5.966,102.9
3.309,88.6
2.661,278.3
7.395,97.2
6.01,69.9
2.895,168.8
6.804,79.4
3.489,190.8
3.765,45.1
3.065,220.6
1.714,31.3
6.558,77.4
3.505,213.1
5.618,102.6
5.434,96.3
0.677,81.1
3.239,278.4
6.135,96.3
8.122,50.8
2.848,241.8
1.613,84.1
2.753,38.8
5.928,100.7
3.716,37.5
1.125,41.3
3.105,206.3
3.886,26.4
6.001,57.1
3,270.7
2.929,68.6
5.95,53.3
0.871,37.8
7.044,94.5
3.734,45.4
6.252,82.6
3.11,263.2
3.158,287.5
7.682,65.2
6.114,44.4
6.57,70.9
0.725,38.1
7.197,74.3
6.443,99.8
7.771,55.7
3.45,267.1
5.449,99.1
1.772,70.8
3.587,210.5
2.76,296.3
7.207,103.4
2.695,41.3
7.222,59.3
7.208,58.6
7.912,46.5
0.797,24.2
0.323,58.3
5.93,43.3
0.83,84.2
6.342,69.6
6.062,93.8
3.574,269.9
5.708,51.8
7.808,81.9
3.639,81.3
6.922,60.2
5.43,66.3
3.174,288.8
3.255,49.5
0.393,74.1
3.301,70.1
7.864,67
2.898,301.9
0.968,48.3
2.961,290.8
6.265,91.8
6.474,52.9
5.283,54.5
5.14,80.2
1.483,38.6
2.617,250.3
0.27,48.9
3.461,245.1
3.545,252
3.426,293.4
3.176,178.6
5.72,59
5.878,65.2
0.533,42.7
3.574,226.5
7.661,85
3.516,38.1
2.986,244.2
4.057,56.5
7.074,61.8
7.921,88
7.156,50
5.829,81.9
2.551,281.3
3.335,235.4
2.859,195.4
3.469,205.8
3.763,56.4
7.753,86.8
3.158,204.3
3.705,57.7
3.728,53.4
3.325,23.8
1.114,38.1
5.653,105.5
6.364,48.4
4.384,59.4
6.276,64.8
3,80.8
2.789,290
8.03,88.4
3.301,246
2.854,245.3
0.976,89.1
6.205,79.9
1.803,72
6.927,92.5
0.712,79.1
6.8,91.2
6.984,88.1
3.573,298.4
3.455,35.5
2.833,56.2
2.947,210.3
3.403,29.4
3.332,303.1
3.518,86.6
7.091,61.3
1.156,69.1
7.253,58.9
5.36,63.3
7.756,86.1
7.629,61.2
0.593,49.1
3.469,184.4
7.956,59.9
3.407,64.6
1.155,39
7.868,49.5
3.558,220.8
2.948,202.8
3.09,180.7
6.387,94.5
0.631,76.8
1.854,61.5
0.281,73.3
3.162,293.9
6.229,58.2
2.846,46.3
7.841,106.8
7.677,50.8
3.34,286.7
3.405,201.2
3.217,56.6
3.085,312.3
7.679,63.6
7.333,48.5
5.955,66.3
8.152,82
7.011,66.3
5.321,92.6
3.665,265.6
7.931,47.6
3.252,51.4
3.541,192.8
5.614,67
7.364,106.7
1.712,78.6
6.523,69.7
7.64,54.5
3.467,176
3.392,178.2
5.369,61.1
7.541,67.5
7.222,81.9
7.995,53.6
2.771,249.3
3.603,26.1
3.213,266.4
7.955,104.8
5.454,57.5
3.79,283
3.354,288.7
7.613,89.7
3.109,42.6
7.76,82.4
6.208,98.7
3.426,313.9
7.025,65.3
2.876,284.5
7.793,46.6
7.316,69.4
6.891,82
3.833,269.1
5.181,67.2
3.041,270.2
3.603,34.1
5.333,71.7
8.017,104.7
2.821,300.3
3.622,261
3.622,33.9
5.817,52.9
7.756,72.2
8.034,73.6
2.853,304.1
3.439,241.8
5.431,89.4
3.187,47.9
1.004,67.9
1.607,72.8
3.419,283
7.006,61.5
7.045,54.7
4.351,66.2
3.222,225.9
2.767,69.3
7.129,86.3
6.681,91.3
4.36,44.7
3.49,302.5
7.795,46.7
2.713,67.3
2.901,45.6
4.277,42.2
2.846,302.2
7.587,101.6
5.306,72.5
3.475,174.6
2.848,45.1
6.759,71.3
6.454,61.6
1.594,39.2
5.363,49.1
5.771,71.2
7.479,66.9
7.747,58.1
7.824,77.4
5.36,47.6
8.069,46.4
3.784,75.1
3.399,270.1
3.325,69.3
2.808,72.3
3.086,196.6
3.043,242.2
3.412,31.5
3.003,307.1
0.485,37.1
0.801,39.3
6.172,100.4
7.584,82
7.574,99.8
2.927,50.3
0.206,57.7
3.143,49
3.107,189.6
3.14,235.8
3.478,228.7
3.013,211.2
6.636,90.4
3.287,80.7
6.36,50.9
2.977,39
7.135,47.7
2.954,233
8.057,77.7
6.317,93.2
8.171,70.3
7.176,93.1
5.712,104.8
3.386,196.7
6.546,78.3
2.842,216.6
0.442,50.8
3.567,59.7
3.901,34.7
2.803,46.5
7.664,97.4
3.391,213.6
3.174,285
5.007,60.4
0.604,80.4
1.165,42.8
7.641,45.2
7.472,47.9
3.037,235.1
7.356,75.6
3.336,272.4
7.103,45.2
3.174,82
7.176,54
2.666,270.2
4.918,59.2
5.583,109.5
3.866,71.1
6.288,45.5
0.506,44.4
5.857,48.4
6.518,71.1
3.279,24.6
3.053,298.1
